accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
0.46,-13.621,-3.791,-0.171,-1.567,1.239
4.061,-14.25,-4.037,1.475,0.807,0.0
-3.581,-9.768,-9.043,2.637,-0.301,-1.143
-9.305,-3.599,-13.617,1.808,1.34,0.141
-14.647,6.168,-24.456,-0.462,1.397,1.807
5.833,17.7,28.342,30.738,0.62,26.636
0.536,-20.015,-19.903,-4.291,-4.354,0.0
15.292,-20.015,8.252,1.959,1.524,-0.321
18.984,0.16,-11.364,0.0,0.0,0.0
-15.42,-8.635,-30.973,4.44,4.317,-2.316
-5.169,-20.015,1.027,-4.291,-3.567,2.183
10.964,-20.015,6.464,4.44,0.315,0.122
-8.664,-20.015,-30.017,4.44,-0.97,-4.373
-11.591,-11.72,-25.547,4.44,-1.976,-3.657
-8.416,-3.104,-16.478,1.056,0.302,-2.118
-4.209,-5.504,-7.031,-2.083,0.0,-0.76
-2.148,-6.994,-5.534,-1.361,0.0,0.499
0.122,-8.238,-4.116,-1.403,0.864,0.849
0.0,-10.387,-4.544,-0.97,0.653,0.498
-1.377,-9.886,-7.492,0.0,0.0,0.0
-1.476,-9.873,-7.525,0.0,0.0,0.0
-1.481,-9.846,-7.607,0.0,0.0,0.0
-1.558,-9.866,-7.513,0.0,0.0,0.0
-1.524,-9.873,-7.512,0.0,0.0,0.0
-1.463,-9.888,-7.499,0.0,0.0,0.0
-1.219,-9.901,-7.574,0.0,0.0,0.0
-1.194,-9.988,-7.276,-0.248,0.182,-0.153
-1.898,-11.526,-4.352,-0.402,0.589,0.416
5.892,-15.615,2.17,-0.982,1.555,1.703
3.138,-12.311,-2.473,1.199,0.45,0.3
-6.387,-4.298,-11.268,1.678,1.813,-0.913
-17.734,14.377,-26.921,0.997,1.24,1.443
-0.714,-3.876,-30.973,-4.291,0.542,2.587
1.136,-20.015,8.252,-4.291,-2.513,2.168
12.514,-20.015,4.871,4.44,1.685,-0.825
-21.224,19.21,-30.973,4.44,2.276,0.421
-4.392,-20.015,-21.303,-4.291,-4.354,-0.419
13.574,-20.015,8.252,4.44,1.909,0.723
-8.831,-20.015,-30.973,4.44,1.599,-3.877
-10.231,-1.661,-28.411,2.684,0.0,-1.314
-3.135,-3.29,-16.732,0.406,-1.734,-2.106
-3.158,-8.73,-1.37,-2.999,0.645,-0.599
-3.234,-8.907,-4.086,-0.602,1.367,0.433
-2.543,-9.5,-5.544,-0.13,1.254,0.466
-1.902,-9.95,-8.866,0.0,0.0,0.0
-2.178,-10.103,-8.725,0.0,0.0,0.0
-1.845,-10.056,-9.172,0.0,0.0,0.0
-1.868,-9.763,-9.253,0.0,0.301,0.0
-0.678,-11.22,-6.484,-0.145,0.602,0.205
-1.005,-9.815,-7.662,0.368,0.0,-0.508
-4.145,-9.464,-11.484,-0.198,-0.756,-0.404
-2.716,-10.363,-9.191,-0.485,0.616,0.171
-1.711,-11.506,-5.032,-0.463,-0.441,0.374
-3.85,-17.732,-2.928,-1.206,-0.631,0.0
4.119,-20.015,-0.954,-0.956,-0.735,2.47
2.122,-4.255,-4.874,1.328,0.885,-1.05
-21.224,9.931,-20.62,4.193,0.671,-0.805
0.0,6.37,-30.973,-4.291,-0.517,2.124
1.948,-20.015,-12.857,-4.291,-4.354,0.424
16.167,-20.015,8.252,2.496,2.545,1.245
-20.627,2.75,-30.973,4.44,4.376,-1.58
-9.019,-17.058,-30.973,-4.291,-2.891,-0.735
7.281,-20.015,8.252,-1.164,0.477,2.183
-4.242,-20.015,-30.973,4.44,1.098,-2.634
-14.297,-9.879,-30.973,3.978,-0.349,-2.793
-4.328,-2.609,-15.675,1.591,-1.818,-0.69
-2.307,-4.052,-10.861,-0.805,0.0,-1.72
-3.43,-9.287,-2.654,-0.617,1.401,-0.256
-1.525,-8.111,-3.31,-0.353,1.002,-0.163
-1.624,-10.225,-9.512,0.0,0.0,0.0
