accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
-11.27,-15.149,-8.13,-0.978,1.415,-4.373,0.0,0.0,1.005,0.0,0.0,0.0
-4.966,-11.538,-7.003,-0.323,-0.37,1.791,-0.139,0.0,1.007,0.0,0.0,0.0
3.324,-9.975,-8.423,0.327,0.776,0.717,-0.119,0.0,0.95,0.0,0.0,0.0
-0.606,-9.327,-8.606,0.128,0.575,-0.464,0.0,0.0,0.926,0.0,0.0,0.0
0.0,-9.505,-8.527,0.315,-0.159,0.123,0.0,0.0,0.941,0.0,0.0,0.0
0.377,-9.246,-8.727,0.0,-0.275,0.0,-0.1,0.0,0.93,0.0,0.0,0.0
-0.179,-9.686,-8.774,0.183,-0.712,0.0,-0.119,0.0,0.969,0.0,0.0,0.0
-17.338,-14.096,-7.045,1.739,-4.355,1.331,-0.24,0.0,1.049,-0.127,0.0,0.113
-13.104,-17.84,-24.275,-0.828,-1.905,4.357,-0.51,0.0,0.599,0.0,-0.103,0.0
-6.534,-19.298,-18.711,-4.294,0.613,4.357,-0.194,0.0,0.681,0.0,-0.134,0.0
2.377,-13.567,-2.624,-4.294,-1.536,1.584,-0.106,0.0,0.862,0.0,0.0,0.0
-8.884,-8.41,-8.326,-1.437,-0.84,0.638,-0.185,-0.105,0.881,0.0,0.0,0.0
-20.381,-6.201,-17.428,-0.818,-1.19,0.472,-0.228,0.0,0.909,0.0,0.0,0.0
