accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
-6.582,-9.289,-5.845,3.695,-2.887,1.647,-0.694,-1.484,1.472,-0.186,2.142,0.408
-3.809,-5.119,-6.301,3.942,-2.645,0.231,4.359,0.387,3.751,-0.363,1.677,0.587
-2.993,-3.043,-7.986,3.705,-2.119,-0.919,0.0,0.143,6.437,0.57,3.666,1.494
-4.146,-1.918,-6.902,3.787,-1.869,-1.147,2.932,-2.15,4.916,1.074,0.469,0.906
-5.797,-1.093,-6.607,4.114,-1.684,-0.916,4.006,-1.62,0.768,1.349,0.0,0.352
-4.286,-1.445,-7.879,4.436,-1.66,-1.2,4.389,-0.84,-1.159,1.23,1.083,-0.156
-5.558,-4.079,-9.04,4.436,-1.838,-1.88,3.381,0.0,-1.828,0.95,2.259,-0.712
-8.976,-16.324,-11.22,4.436,-0.615,-1.666,1.381,0.745,-0.827,0.529,1.95,-1.154
-11.398,-16.119,-16.658,4.436,-2.035,-0.587,0.76,0.792,-0.392,0.0,0.717,-1.414
-11.376,-16.483,-11.352,4.374,-4.126,0.626,-0.216,1.487,0.407,-0.74,0.381,-1.106
-8.665,-19.298,-10.956,3.724,-1.584,-3.041,0.515,3.542,-4.5,-1.568,0.0,-0.39
-13.019,-18.842,-17.928,3.963,-0.315,-1.094,-12.257,-4.133,9.9,-1.509,2.215,0.956
-8.86,-13.123,-17.224,-0.739,-1.842,-0.352,3.686,-6.699,-0.153,-0.977,-1.147,0.389
-9.885,-11.123,-12.133,-2.693,-3.11,0.273,1.59,0.0,-0.334,-0.232,0.0,-0.185
-5.33,-13.234,-13.309,-3.227,-4.355,2.849,1.056,-0.138,0.619,0.0,0.149,0.0
0.931,-14.358,-12.815,-2.092,-4.355,3.724,0.285,-0.512,1.189,0.29,0.0,-0.278
1.58,-10.955,-14.168,-1.804,-4.355,1.761,0.512,-1.589,1.553,0.666,-0.337,-0.42
-2.851,-8.934,-8.894,0.0,0.0,0.0,0.325,0.286,-0.653,0.0,0.0,0.0
-2.937,-9.012,-8.938,0.0,0.0,0.0,0.299,0.274,-0.614,0.0,0.0,0.0
