accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-7.3,2.827,2.899,3.199,1.795,0.331
0.573,0.185,-5.697,-1.41,0.975,0.483
1.129,1.821,-8.009,-1.942,0.984,-0.233
-0.15,-9.526,-9.604,0.0,0.0,0.0
-0.712,-9.38,-9.629,0.0,0.0,0.0
-0.194,-9.608,-9.591,0.0,0.0,0.0
-0.479,-9.674,-9.625,0.0,0.0,0.0
-0.136,-9.883,-9.556,0.0,0.0,0.0
0.0,-9.53,-9.567,0.0,-0.207,0.0
0.0,-9.486,-9.903,0.0,-0.123,0.0
0.182,-9.901,-9.936,0.0,0.0,0.0
-0.786,-13.23,-8.837,-0.211,-0.377,0.144
-3.577,-17.309,9.176,1.711,-4.354,2.183
6.978,-14.231,4.806,4.431,0.966,-0.624
-3.197,-14.415,-9.671,4.431,0.778,-1.725
-5.22,-10.15,-12.502,3.219,0.906,-0.139
-3.426,-5.266,-10.407,1.024,0.794,1.321
-3.649,-3.368,-6.888,-0.216,1.326,1.034
-12.534,-3.753,-0.307,0.0,3.233,1.72
-19.855,0.595,7.099,1.044,4.377,3.035
-13.524,15.789,-1.065,1.655,4.377,4.382
2.641,6.806,-6.106,1.945,3.214,4.393
11.545,4.593,-19.129,1.438,1.16,1.219
0.91,-4.316,-4.975,-3.653,-2.243,-2.41
-17.692,10.524,9.176,-1.755,-4.053,-2.024
4.561,3.48,-15.218,-0.637,0.0,0.918
0.726,5.085,-7.068,-0.908,0.0,-0.45
-3.807,0.247,-5.176,-1.169,1.281,-1.404
0.126,-9.547,-9.629,0.0,0.0,0.0
-0.116,-9.602,-9.618,0.0,0.0,0.0
0.0,-9.524,-9.592,0.0,0.0,0.0
0.0,-9.644,-9.546,0.0,0.0,0.0
0.0,-9.571,-9.521,0.0,0.0,0.0
-0.254,-9.547,-9.701,0.0,0.0,0.0
0.144,-9.574,-9.673,0.0,0.0,0.0
0.158,-9.605,-10.548,0.0,0.591,0.0
0.403,-9.715,-9.904,-0.234,0.667,0.0
-8.094,-14.376,1.489,0.285,-1.104,0.628
4.997,-12.393,3.052,3.554,-0.581,1.191
-0.748,-13.824,-1.913,4.431,0.0,1.551
-2.432,-13.022,-12.37,4.431,0.199,0.432
-3.715,-7.978,-9.614,1.02,0.521,1.016
-3.011,-4.52,-6.87,-0.407,0.407,1.266
-7.446,-4.241,-2.515,-1.019,1.706,1.079
-17.01,-6.845,6.443,-0.446,3.666,2.751
-19.855,6.174,2.341,0.36,4.377,3.332
-7.746,3.236,-0.84,0.211,3.562,4.393
6.454,1.383,-10.997,2.288,1.873,4.393
9.038,6.577,-20.029,0.52,0.529,0.752
5.805,-5.564,-5.085,-4.299,-2.057,-2.808
-19.855,11.924,9.176,-1.1,-3.12,-4.337
