accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-1.91,-3.727,-16.595,1.186,-0.345,0.0
-1.525,-5.814,-15.746,1.742,-0.408,-0.161
-4.937,-6.567,-15.171,1.85,-2.289,-0.253
-0.423,-9.412,-8.191,-0.152,0.0,0.191
0.133,-9.376,-8.223,0.0,0.164,0.18
0.376,-9.404,-8.248,0.0,0.0,0.125
0.257,-9.396,-8.329,0.0,0.0,0.0
0.0,-9.359,-8.461,0.0,-0.164,0.0
-0.29,-9.353,-8.479,0.0,0.0,0.0
-8.324,-13.597,-6.505,0.0,0.84,-1.631
-8.897,-15.72,-12.419,1.927,-0.375,3.468
-2.764,-17.321,-18.069,-2.015,3.34,3.211
-4.377,-19.298,-18.261,-4.294,4.375,0.0
-3.685,-19.184,-11.43,-4.294,-3.016,2.081
-16.773,5.756,-8.004,1.8,-1.184,-2.724
4.852,-4.543,-0.474,4.06,-0.906,-0.858
-9.432,-15.273,-25.6,4.436,2.567,-3.395
-1.505,-15.487,-26.736,3.29,1.24,-0.553
-6.952,-15.287,-23.482,-1.569,0.361,-0.305
-2.651,-13.98,-21.502,-4.294,0.221,0.388
-4.579,-8.004,-15.165,-4.294,-2.866,1.519
-5.297,1.766,-5.915,1.159,-4.355,0.0
1.214,-3.794,-8.086,1.484,-1.431,-0.492
-4.668,-6.996,-10.846,3.132,-2.646,-3.762
-5.991,-11.894,-10.157,2.503,-3.689,-4.373
-6.352,-16.261,-8.617,0.87,-2.31,-4.373
-1.888,-18.057,-9.661,-0.521,0.136,-4.005
-6.7,-14.797,-10.525,-0.759,3.438,-3.758
0.22,-9.316,-8.586,0.0,0.0,0.0
0.35,-9.261,-8.532,0.0,0.0,0.0
0.0,-9.321,-8.471,0.0,0.0,0.0
-2.285,-9.914,-7.528,-0.356,0.0,-0.455
-7.71,-12.798,-8.252,1.156,2.268,0.524
-8.185,-15.884,-12.772,0.575,0.915,3.691
-3.551,-19.298,-14.507,-3.008,2.883,3.509
-6.032,-19.298,-15.131,-4.294,2.972,2.294
-3.401,-15.858,-9.255,-4.294,-0.479,3.604
2.666,-1.029,7.149,1.007,-1.337,-0.328
-0.481,-2.252,-1.753,1.927,1.176,-1.094
-1.504,-11.06,-14.137,4.436,2.467,-3.547
-5.33,-17.016,-24.472,4.436,3.626,-1.977
-2.184,-19.298,-25.573,1.396,-0.402,0.63
-1.805,-15.973,-21.048,-3.556,-0.537,-0.563
-2.309,-13.47,-18.912,-4.294,-1.334,0.0
-4.45,-7.232,-15.132,-4.294,-2.979,0.846
